Date,Open,High,Low,Close,Adj Close,Volume,Plus_DI,Minus_DI,ADX
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,68.44996643066406,370732000,13.94309343241447,28.995176568104004,30.085037387827462
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.64408493041992,322423600,11.971925245394733,29.421717395947578,30.50322269842299
2020-03-17,61.87749862670898,64.40249633789062,59.59999847412109,63.21500015258789,62.26663589477539,324056000,10.808323484640377,27.10573857363957,31.393020693182457
2020-03-18,59.942501068115234,62.5,59.27999877929688,61.66749954223633,60.74235916137695,300233600,10.152725899014166,25.90154942629997,32.273502862010304
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.27695083618164,271857200,10.817411313116745,25.00790136919333,33.110744681633776
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.450233459472656,401693200,10.181957921031763,28.83157043273879,33.64225832657892
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,55.25099563598633,336752800,9.495132828211576,32.48588140822296,34.738001736154246
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.79407501220703,287531200,15.274342043846586,29.164523215199733,36.10500918916104
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.45917510986328,303602000,17.716596532698226,26.807242269464755,35.68738818847515
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.640724182128906,252087200,16.50003073604403,24.741275353333027,34.5540962087503
2020-03-27,63.1875,63.96749877929688,61.76250076293945,61.935001373291016,61.00584411621094,204216800,16.111586120219513,24.158814911084274,33.477700481259404
2020-03-30,62.685001373291016,63.880001068115234,62.34999847412109,63.70249938964844,62.746829986572266,167976400,15.64945217292711,23.465859641909706,32.48324994434464
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.618778228759766,197002000,17.36569565395558,22.018970462656178,31.521265382535404
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,59.32395935058594,176218400,16.901698213816907,26.619776640572184,30.130485255155424
2020-04-02,60.084999084472656,61.28749847412109,59.22499847412109,61.23249816894531,60.31387710571289,165934000,17.301640486908482,28.24088532287727,29.56805841806898
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.44708251953125,129880000,18.898875701650876,30.38562930799716,29.15877519152618
2020-04-06,62.72499847412109,65.77749633789062,62.345001220703125,65.61750030517578,64.63310241699219,201820400,26.16635295564344,27.843563174748127,28.626436463248133
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.88449096679688,202887200,29.092344383235584,26.241855394412333,26.777540488980694
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.51959991455078,168895200,27.32002968812091,24.643193377700058,25.20404977639451
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.99237823486328,161834800,29.593897094032357,25.290047577306176,23.760945640252654
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,67.28768157958984,131022800,31.12089405859524,24.71277918109597,22.624492028492703
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.6859130859375,194994800,39.702041898856336,24.14943502150884,21.883117277891262
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,70.04073333740234,131154400,38.70183392687655,23.54104169280156,22.062292418944875
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,70.59725189208984,157125200,39.08220019942924,22.971158402271108,22.236626797708336
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,69.63935089111328,215250000,36.611717369000864,25.42053284007678,22.46506850040721
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,68.19386291503906,130015200,34.431463586696296,23.913904432336217,22.145505594382705
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,66.08598327636719,180991600,31.660737264959927,30.128845611287534,21.768146858890386
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.98948669433594,116862400,31.097272583643953,29.13356473383247,20.38133749508552
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.72599029541016,124814400,32.05006162514971,27.32247409443994,19.17185920205124
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,69.68121337890625,126161200,30.41392307311567,25.130136282098945,18.372639430634425
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.73046112060547,117087600,33.63015423283496,26.71309303017253,17.745026796220365
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.60017395019531,112004800,33.76884962625669,27.467329071696117,17.28712471179844
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.85336303710938,137280800,33.816550951298176,24.808456714130646,16.810170801972305
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.34809875488281,183064000,35.15911025869652,22.752040174822678,16.737462787114826
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,71.18334197998047,240616800,34.88708025690883,22.255553749900482,17.07761241271005
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.19051361083984,133568000,34.536425873608984,22.031860410770374,17.438602263967688
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,73.27399444580078,147751200,37.95684584348549,20.20608007271145,17.81668315469538
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.02997589111328,142333600,37.22016077412146,18.7877226500314,18.740325941610752
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.7957992553711,115215200,38.03144667840295,18.316976437719752,19.767334821211627
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,76.57608795166016,133838400,39.75406607208836,16.906029354275496,20.885982801000495
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.78103637695312,145946400,43.71522166360096,15.984938105777216,22.31081493442331
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.89213562011719,162301200,43.299345045828765,14.944062924409707,24.052181860955073
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.96372985839844,200622400,38.14731103574733,19.89229309972979,25.72886621278526
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.43040466308594,158929200,35.33319794665981,19.88870909342755,26.121056475047745
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.9785385131836,166348400,31.50694859897827,18.839481000065568,26.238974602442113
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.76868438720703,135178400,36.09989493618682,17.32453982309078,26.21281818221145
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.31930541992188,101729600,36.89737028513804,16.86509174852116,26.863035894950407
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.82301330566406,111504800,35.25691887771524,15.716759286906845,27.612800468527464
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.23534393310547,102688800,36.517408762487115,16.315500506553327,28.37961328855534
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.73906707763672,81803200,35.054189254209234,16.16611850523494,29.07807650050544
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.20572662353516,125522000,37.4441878354518,15.0252077321158,29.665939071193435
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.54647064208984,112945200,34.78823511788889,17.271818537671624,30.55399869449527
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.58103942871094,133560800,35.76112645672932,15.543989911157286,30.80464800353636
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.50450134277344,153532400,33.81958437418313,14.700076043407565,31.41984892813849
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.4699478149414,80791200,34.07838672389368,14.289040403724732,31.998699347778548
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.83782958984375,87642800,34.20222793812245,13.861729957659808,32.643478600647754
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.27733612060547,104491200,38.19065406729147,14.185519422164788,33.35333115610489
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.58598327636719,87560400,36.9202543405119,15.54235949109947,34.21962104470586
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.8526840209961,137250400,41.60699464448839,14.414459957363585,34.72621847966789
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.33663177490234,95654400,42.127191437729465,13.800603308850267,35.724516136964176
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.9366455078125,147712400,49.079044701824394,11.647483757351704,36.847505037783186
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.12186431884766,166651600,53.249581272017856,10.304849669314006,38.649992378103505
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.9391098022461,201662400,43.6654439855575,18.503011322219344,40.578922748583025
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.65515899658203,200146000,37.133781934354744,16.828618880114025,40.556935039317985
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.68973541259766,138808800,32.94865494732176,16.291821010981998,40.32822037106
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.9342041015625,165428800,35.479938972802266,14.573347443629622,39.904162870496876
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.81321716308594,114406400,35.700246805196386,13.921298423364798,40.04824065456176
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.84780883789062,96820400,33.27276269608488,14.516996214148223,40.29908869166739
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.35147857666016,264476000,31.815722789892973,16.00891447399595,40.19224339907146
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.61076354980469,135445200,30.563651827042165,14.279677557450265,39.69863143081535
2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,90.5021514892578,212155600,35.54034048489777,12.36459182509889,39.518292408368346
2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,88.90460205078125,192623200,31.78903994818876,13.596892390815857,40.109062661466176
2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,90.08485412597656,137522400,29.922989106407393,13.45034355730959,40.0964760610848
2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,87.31692504882812,205256800,26.894488519786165,14.991425349898558,39.89636693075067
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.32929992675781,130646000,25.427081435655495,15.340435612834952,39.057474038026434
2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,90.07496643066406,140223200,27.03618435678898,14.718343339191877,38.058942930209554
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.90460205078125,110737200,28.840898949229054,15.124697372931806,37.45614174957517
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.90460205078125,114041600,30.757671979597745,15.029225596917723,37.025093071637734
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,92.3095703125,118655600,33.23927029486388,14.118891155681146,36.86480902596255
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,92.02313995361328,112424400,34.259215023361044,13.533275767236955,37.130785697370065
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,94.1663818359375,117092000,32.990598229592614,12.106456889435611,37.591294559756044
2020-07-09,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,94.5713348388672,125642800,33.069183184015856,11.030751162315907,38.232817523925846
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,94.73675537109376,90257200,32.33588144940797,10.786146724512193,39.07159582665577
2020-07-13,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,94.29971313476562,191649200,40.32567468998913,9.307524162618662,39.91433468500996
2020-07-14,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,95.8602294921875,170989200,37.445127304666684,12.955385680067529,41.45649298486388
2020-07-15,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,96.5194854736328,153198000,40.755234089425976,11.958951612535214,41.99691757565568
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,95.33182525634766,110577600,37.88815069218054,12.93718700521477,42.87094103499761
2020-07-17,96.9875030517578,97.14749908447266,95.83999633789062,96.32749938964844,95.13922119140624,92186800,37.228270252217435,12.925804382226524,43.31207649809534
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894533,97.1441879272461,90318000,39.38985825711414,12.11614305878735,43.70245533298104
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,95.8034439086914,103433200,37.79658703856568,10.88454112487192,44.37512329461184
2020-07-22,96.69249725341795,97.9749984741211,96.60250091552734,97.27249908447266,96.07256317138672,89001600,34.53070585691496,10.38677886322831,45.146466061717724
2020-07-23,96.99749755859376,97.07749938964844,92.01000213623048,92.84500122070312,91.69969177246094,197004400,28.823780518107274,21.725772653565414,45.55855946077909
2020-07-24,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,91.47251892089844,185438800,26.09176962263508,27.60636805170099,43.24992817632791
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,93.64044952392578,121214000,29.03332260573209,25.15174594043941,40.38407352445333
2020-07-28,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,92.10216522216795,103625600,27.43691733804156,24.412178404749113,38.00423869578204
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,93.86760711669922,90329200,27.109402567907896,22.461738506083226,35.72427847777556
2020-07-30,94.1875,96.29750061035156,93.76750183105467,96.19000244140624,95.00343322753906,158130000,27.165288103126073,20.163434603432428,33.86978034733034
2020-07-31,102.88500213623048,106.41500091552734,100.8249969482422,106.26000213623048,104.94920349121094,374336800,45.393416410601134,16.33041523230288,32.67192051724289
2020-08-03,108.1999969482422,111.6374969482422,107.89250183105467,108.9375,107.59367370605467,308151200,51.829051492104114,14.49374310206569,33.74849585979029
2020-08-04,109.13249969482422,110.79000091552734,108.3874969482422,109.66500091552734,108.31220245361328,173071600,48.50744260853763,13.56487127327511,35.35891380143955
2020-08-05,109.37750244140624,110.39250183105467,108.89749908447266,110.0625,108.70479583740234,121776800,45.37099420531918,12.687778675582909,36.85429186400853
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,112.49742126464844,202428800,47.61596598174637,10.96764315561487,38.27480883721081
2020-08-07,113.20500183105467,113.6750030517578,110.2925033569336,111.1125030517578,109.9397201538086,198045600,43.15792057589463,9.940797429085793,40.00933509575742
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,111.53768157958984,212403600,39.2644533360054,9.579514048433904,41.61086450306279
2020-08-11,111.97000122070312,112.48249816894533,109.10749816894533,109.375,108.22054290771484,187902400,34.90098929051661,10.21278222559504,42.94890473985144
2020-08-12,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,111.8171844482422,165598000,34.81809163895681,9.735627151492373,43.79805531485448
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,113.79607391357422,210082000,38.32908597441764,9.182333687412202,44.716634802137705
2020-08-14,114.83000183105467,115.0,113.04499816894533,114.90750122070312,113.69466400146484,165565200,35.82220494505984,10.343703797495753,45.8731175920042
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,113.39781188964844,119561600,35.04115169282963,9.498193270247407,46.549574567844836
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,114.34274291992188,105633600,32.52855877230691,8.817134229215268,47.32099306414527
2020-08-19,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,114.48619842529295,145538000,33.10728346476392,8.340429991387479,48.04957987810193
2020-08-20,115.75,118.39250183105467,115.73249816894533,118.2750015258789,117.026611328125,126907200,39.15101847358128,9.128608507290203,48.898055676784224
2020-08-21,119.2624969482422,124.86750030517578,119.25,124.37000274658205,123.05728149414062,338054800,50.25298046596662,8.239310065982854,49.89629989551145
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,124.52906799316406,345937600,52.718645135364206,7.242842748725652,51.48333378958532
2020-08-25,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,123.50747680664062,211495600,47.59334746408321,8.415101042533168,53.193184851748065
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,125.1870574951172,163022400,50.66587849546915,8.241698843612848,54.400708829016274
2020-08-27,127.14250183105467,127.48500061035156,123.8324966430664,125.01000213623048,123.6905288696289,155552400,48.10250477304709,10.438418853401373,55.61993253826868
2020-08-28,126.0124969482422,126.44249725341795,124.57749938964844,124.80750274658205,123.49016571044922,187630000,46.6575719128213,10.12486315643211,56.24266228708352
2020-08-31,127.58000183105467,131.0,126.0,129.0399932861328,127.67798614501952,225702700,50.90479766852619,8.869194833286075,56.85145243941411
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,132.7637176513672,151948100,53.44609490680674,7.911701869948202,57.83363587135951
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.01307678222656,200119000,48.24480186320707,12.680892435161592,58.922666922603916
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341795,119.60411834716795,257599600,38.56050066514442,20.26559091451286,58.74422862784431
2020-09-04,120.06999969482422,123.6999969482422,110.88999938964844,120.95999908447266,119.68326568603516,332607200,30.69476355371948,28.970779732137274,56.62569135548573
2020-09-08,113.9499969482422,118.98999786376952,112.68000030517578,112.81999969482422,111.6291961669922,231366600,26.293579008611704,24.816789498798155,52.787356447620716
2020-09-09,117.26000213623048,119.13999938964844,115.26000213623048,117.31999969482422,116.0816879272461,176940500,23.247935808013178,21.777308428190253,49.22511489744779
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376952,112.29212188720705,182274400,21.82058940208254,22.070171386526074,45.92855241877793
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,110.8178482055664,180860300,20.569363875068642,23.588295163313756,42.72051925903333
2020-09-14,114.72000122070312,115.93000030517578,112.8000030517578,115.36000061035156,114.1423797607422,140150100,20.08472844571593,22.129489221522682,40.1472074074718
2020-09-15,118.33000183105467,118.83000183105467,113.61000061035156,115.54000091552734,114.32048034667967,184642000,21.332912545067465,20.005310837878067,37.61719255602184
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341795,110.94647216796876,154679000,19.427736227510366,19.905060117283504,35.1494413586872
2020-09-17,109.72000122070312,112.1999969482422,108.70999908447266,110.33999633789062,109.17536163330078,178011000,18.07158233488563,22.098648214664156,32.770394816461625
2020-09-18,110.4000015258789,110.87999725341795,106.08999633789062,106.83999633789062,105.7123031616211,287104900,16.268730457574655,22.627138007826257,31.177973497501984
2020-09-21,104.54000091552734,110.19000244140624,103.0999984741211,110.08000183105467,108.9181137084961,195713800,14.966553112586528,23.906144944162893,30.152560334813334
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859376,110.6298370361328,183055400,17.019257357590867,22.681447011089084,29.5968878924943
2020-09-23,111.62000274658205,112.11000061035156,106.7699966430664,107.12000274658205,105.98936462402344,150718700,16.804404628352923,25.078709773433726,28.52957682988335
2020-09-24,105.16999816894533,110.25,105.0,108.22000122070312,107.07774353027344,167743300,16.661072166703683,26.98684811243873,27.922774313663098
2020-09-25,108.43000030517578,112.44000244140624,107.66999816894533,112.27999877929688,111.09487915039062,149981400,20.027012971598644,27.732371508658836,27.579689086867702
2020-09-28,115.01000213623048,115.31999969482422,112.77999877929688,114.95999908447266,113.74658966064452,137672400,24.09266955108904,27.675593962000804,26.7151133292516
2020-09-29,114.5500030517578,115.30999755859376,113.56999969482422,114.08999633789062,112.8857879638672,99382200,23.934885718382414,27.494345417562972,25.301250459381762
2020-09-30,113.79000091552734,117.26000213623048,113.62000274658205,115.80999755859376,114.58763122558594,142675200,26.995680694826014,27.349595878937244,23.95638918671172
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105467,116.79000091552734,115.55728149414062,116120400,27.300416668373266,26.8530219592858,22.29262416067759
2020-10-02,112.88999938964844,115.37000274658205,112.22000122070312,113.0199966430664,111.82707977294922,144712000,25.0730955712408,30.83209206817369,20.807645261472995
2020-10-05,113.91000366210938,116.6500015258789,113.5500030517578,116.5,115.27033233642578,106243800,26.181288861825287,29.429539311404092,20.034438354167097
2020-10-06,115.6999969482422,116.12000274658205,112.25,113.16000366210938,111.9655990600586,161498200,24.18796068808903,29.4612399161199,19.040970110801773
2020-10-07,114.62000274658205,115.5500030517578,114.12999725341795,115.08000183105467,113.8653335571289,96849000,22.900565948148227,27.893176953340905,18.38298440744793
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,113.75648498535156,83477200,24.057373517477913,27.353549532784477,17.754560283431708
2020-10-09,115.27999877929688,117.0,114.91999816894533,116.97000122070312,115.73538208007812,100506900,25.911686132866187,28.044208600658248,16.931789278307786
2020-10-12,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,123.0869598388672,240226800,37.54148272667559,23.809525147205647,16.098716933774597
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,119.82178497314452,262330500,34.9930066129305,21.94208178679652,16.550321415025262
2020-10-14,121.0,123.02999877929688,119.62000274658205,121.19000244140624,119.91085052490234,150712000,33.661470825830776,21.165755865437845,17.004804578692877
2020-10-15,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,119.43590545654295,112559200,32.343847882066854,23.308758585561083,17.384659690742144
2020-10-16,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,117.76374053955078,115393800,30.928641379841558,21.775899814826072,17.308298890884835
2020-10-19,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,114.75582885742188,120639300,27.057588682281438,25.086040420300947,17.243118020812396
2020-10-20,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,116.26969146728516,124423700,25.26528952444843,23.48215277042299,16.28090904900367
